date,time_step_index,S(t),I(t),R(t),observed_I,simulated_new_cases,beta,nu,beta_per_interval,nu_per_interval,R0_per_day,R0_per_interval,infectious_period_days,infectious_period_intervals,,,,
2022-05-07,117,13157400.534369672,15425.119658850417,1561188.3459714844,14115,26476.47816630639,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-05-14,118,13130924.056203365,14102.399152301732,1588987.5446443402,11333,24157.38222305104,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-05-21,119,13106766.673980314,12844.393717480734,1614402.9323022123,8521,21961.94280813448,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-05-28,120,13084804.73117218,11658.130178978367,1637551.1386488487,6059,19900.21300527826,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-06-04,121,13064904.518166902,10548.02467995404,1658561.457153152,5343,17977.899817500263,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-06-11,122,13046926.618349401,9516.241579631927,1677571.1400709753,5059,16197.025160251185,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-06-18,123,13030729.59318915,8563.066537754303,1694721.3402731041,4386,14556.589328845963,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-06-25,124,13016173.003860304,7687.270692503733,1710153.7254472012,5434,13053.202189382166,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-07-02,125,13003119.801670922,6886.449706750944,1724007.7486223355,6643,11681.658944485709,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-07-09,126,12991438.142726436,6157.327549856673,1736418.5297237164,8824,10435.447214951739,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-07-16,127,12981002.695511485,5496.019884589947,1747515.2846039357,11539,9307.180017,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-07-23,128,12971695.515494509,4898.255754567583,1757420.2287509341,12260,8288.954999508336,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-07-30,129,12963406.56,4359.558983,1766247.880521762,11240,7372.644243022427,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-08-06,130,12956033.916251978,3875.392453863117,1774104.691294169,10541,6550.121321471408,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-08-13,131,12949483.794930506,3441.2694295589517,1781088.935639944,9966,5813.433534633368,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-08-20,132,12943670.361395873,3052.8364843920263,1787290.8021197442,9689,5154.927551962435,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-08-27,133,12938515.43384391,2705.9326196592256,1792792.634,9199,4567.336450083181,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-09-03,134,12933948.097393828,2396.628878097558,1797669.273728084,8253,4043.835499158129,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-09-10,135,12929904.26189467,2121.2523516221527,1801988.4857537171,7075,3578.073228577152,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-09-17,136,12926326.188666092,1876.3979879222986,1805811.413345995,7760,3164.1834018249065,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-09-24,137,12923162.005264267,1658.931094044713,1809193.0636416974,8225,2796.782636206597,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-10-01,138,12920365.22262806,1465.9829477444448,1812182.7944242049,8354,2470.957566279918,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-10-08,139,12917894.26506178,1294.9414814929512,1814824.7934567365,9058,2182.2446984220296,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-10-15,140,12915712.020363359,1143.4386103719603,1817158.541026279,9483,1926.6054501794279,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-10-22,141,12913785.41491318,1009.3354370234802,1819219.249649807,9903,1700.3983129877597,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-10-29,142,12912085.016600192,890.7062830001421,1821038.2771168174,9908,1500.3496154025197,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-11-05,143,12910584.66698479,785.8222621055845,1822643.5107531138,8108,1323.5239872504026,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-11-12,144,12909261.142997539,693.1349220551341,1824059.722080414,6004,1167.2953223902732,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-11-19,145,12908093.847675148,611.2603299506234,1825308.891994908,5237,1029.3187984135002,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-11-26,146,12907064.528876735,538.9638587,1826410.5072646076,4611,907.5043251141906,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-12-03,147,12906157.02455162,475.1458397138108,1827381.8296086723,4906,799.9916505087167,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-12-10,148,12905357.032901112,418.8281785985505,1828238.1389202962,5250,705.1272454634309,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-12-17,149,12904651.905655649,369.1419766356587,1828992.952367722,5998,621.4430082403123,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-12-24,150,12904030.462647408,325.31616531830423,1829658.221,6494,547.6367728859186,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2022-12-31,151,12903482.825874522,286.66713224780705,1830244.5069932372,6635,482.55456514284015,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-01-07,152,12903000.27130938,252.5892991607978,1830761.139391467,7417,425.1745227370411,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-01-14,153,12902575.096786642,222.54660055302418,1831216.3566128116,5980,374.5923800934106,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-01-21,154,12902200.504406549,196.0648042652443,1831617.430789192,5214,330.0084082838148,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-01-28,155,12901870.495998265,172.72461188498414,1831970.7793898557,4976,290.7156973462552,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-02-04,156,12901579.780300919,152.1554759403959,1832282.0642231456,4726,256.08966836333275,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-02-11,157,12901323.690632556,134.03007185244965,1832556.2792955975,4618,225.57870580255985,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-02-18,158,12901098.111926753,118.05936488170231,1832797.8287083714,4333,198.69580547884107,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-02-25,159,12900899.416121274,103.98821541071678,1833010.5956633203,3945,175.01113966293633,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-03-04,160,12900724.404981611,91.59146950974639,1833198.0035488843,3909,154.14544759318233,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-03-11,161,12900570.259534018,80.67048559600106,1833363.0699803904,3735,135.76416663825512,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-03-18,162,12900434.49536738,71.05005193792525,1833508.4545806863,3570,119.57222651690245,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-03-25,163,12900314.923140863,62.57565364975618,1833636.5012054918,3396,105.30943575873971,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-04-01,164,12900209.613705104,55.11105158211827,1833749.2752433189,2761,92.74639624357224,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-04-08,165,12900116.86730886,48.536139085294515,1833848.5965520598,2151,81.68088785372674,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-04-15,166,12900035.186421007,42.745045969056044,1833936.068533029,2262,71.93467104434967,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-04-22,167,12899963.251749963,37.64446208878144,1834013.1037879544,1707,63.35066053457558,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-04-29,168,12899899.901089428,33.15215584607408,1834080.946754731,1519,55.79042813926935,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-05-06,169,12899844.110661289,29.19566550550475,1834140.693673211,1451,49.13199736922979,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-05-13,170,12899794.97866392,25.711143605459373,1834193.3101924811,1378,43.267896339297295,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-05-20,171,12899751.71076758,22.64233689206275,1834239.6468955346,1261,38.103439293801785,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-05-27,172,12899713.607328286,19.93968614473962,1834280.4529855747,1207,33.55521030910313,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-06-03,173,12899680.052117977,17.559532005313613,1834316.388350024,1152,29.54972572810948,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-06-10,174,12899650.50239225,15.463414485205366,1834348.0341932727,881,26.022254465147853,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-06-17,175,12899624.480137784,13.617455222727234,1834375.9024070008,752,22.91577778570354,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-06-24,176,12899601.564359998,11.991812809650412,1834400.443827199,633,20.18007218837738,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-07-01,177,12899581.38428781,10.560202617378183,1834422.0555095791,518,17.770900959149003,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-07-08,178,12899563.61338685,9.299473542,1834441.0871396137,446,15.649301590397954,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-07-15,179,12899547.96408526,8.189234962217217,1834457.8466797827,573,13.780957778915763,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-07-22,180,12899534.183127481,7.2115279959167005,1834472.6053445276,660,12.13564602,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-07-29,181,12899522.047481464,6.350535807488506,1834485.601982734,705,10.686747957020998,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-08-05,182,12899511.360733507,5.5923283610629655,1834497.0469381376,678,9.410820754244924,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-08-12,183,12899501.949912753,4.924637532018046,1834507.1254497208,727,8.287218540906906,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-08-19,184,12899493.662694212,4.336658980859069,1834516.000646813,1162,7.297758949920535,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-08-26,185,12899486.364935262,3.8188776138892764,1834523.8161871298,1559,6.426429340615869,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-09-02,186,12899479.938505922,3.3629138300905623,1834530.698580255,1584,5.659128028899431,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-09-09,187,12899474.279377893,2.961388084493283,1834536.7592340296,1834,4.983436331152916,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-09-16,188,12899469.295941561,2.6078015904619636,1834542.0962568552,2274,4.388417795300484,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-09-23,189,12899464.907523766,2.2964312412045027,1834546.7960450004,2759,3.8644413501024246,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-09-30,190,12899461.043082416,2.0222370583791527,1834550.934680533,3226,3.4030255414545536,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-10-07,191,12899457.640056875,1.7807806764387941,1834554.5791624554,3057,2.9967013504356146,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-10-14,192,12899454.643355524,1.5681535484326636,1834557.7884909348,2513,2.638891374692321,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-10-21,193,12899452.00446415,1.3809137151453055,1834560.614622142,2948,2.323803398758173,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-10-28,194,12899449.68066075,1.216030117139053,1834563.1033091387,3425,2.0463366974145174,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-11-04,195,12899447.634324053,1.0708335506467659,1834565.2948424018,3131,1.8019994832575321,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-11-11,196,12899445.83232457,0.9429734752527201,1834567.2247019606,3439,1.5868362337350845,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-11-18,197,12899444.245488336,0.8303799755962543,1834568.9241316936,4106,1.3973636645823717,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-11-25,198,12899442.848124672,0.7312302624326578,1834570.4206450707,4513,1.2305143643170595,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-12-02,199,12899441.617610307,0.6439191716117786,1834571.7384705262,4215,1.0835871491581202,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-12-09,200,12899440.534023158,0.5670331840549397,1834572.898943662,4072,0.9542033318430185,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-12-16,201,12899439.579819826,0.49932754665612245,1834573.9208526316,4419,0.840268238,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-12-23,202,12899438.739551589,0.43970612411379867,1834574.8207422907,4148,0.7399372775107622,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2023-12-30,203,12899437.999614311,0.387203656,1834575.6131820364,3883,0.6515861097723246,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-01-06,204,12899437.348028202,0.340970131,1834576.3110016705,4162,0.5737843289971352,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-01-13,205,12899436.774243873,0.30025702783365193,1834576.9254991019,3086,0.5052723214030266,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-01-20,206,12899436.268971551,0.26440519846610977,1834577.4666232523,2350,0.44494086876511574,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-01-27,207,12899435.824030682,0.23283419624615792,1834577.9431351242,1969,0.39181319810450077,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-02-03,208,12899435.432217484,0.20503288015024124,1834578.3627496376,1716,0.345029155,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-02-10,209,12899435.08718833,0.1805511397395449,1834578.7322605324,1328,0.3038312941789627,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-02-17,210,12899434.783357035,0.15899260826413675,1834579.0576503586,1167,0.26755261048674583,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-02-24,211,12899434.515804425,0.1400082457595403,1834579.3441873323,1015,0.23560573905706406,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-03-02,212,12899434.280198686,0.12329068827610823,1834579.5965106287,858,0.20747344568371773,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-03-09,213,12899434.07272524,0.10856927177808441,1834579.818705491,715,0.1827002577483654,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-03-16,214,12899433.890024982,0.09560565,1834580.0143693706,886,0.16088508628308773,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-03-23,215,12899433.729139896,0.084189936,1834580.186670171,606,0.1416747346520424,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-03-30,216,12899433.587465161,0.074137305,1834580.3383975367,519,0.1247581746429205,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-04-06,217,12899433.462706987,0.065284998,1834580.4720080183,691,0.10986152291297913,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-04-13,218,12899433.352845464,0.057489693,1834580.5896648455,712,0.096743591,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-04-20,219,12899433.256101873,0.05062518,1834580.693,653,0.085191995,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-04-27,220,12899433.170909878,0.044580318059096485,1834580.784509807,739,0.075019708,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-05-04,221,12899433.09589017,0.039257238,1834580.864852595,889,0.066062035,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-05-11,222,12899433.029828135,0.034569756,1834580.935602111,941,0.058173945,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-05-18,223,12899432.97165419,0.030441978714132664,1834580.9979038325,1255,0.051227726,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
2024-05-25,224,12899432.920426464,0.026807075749126184,1834581.0527664614,971,0.045110915,0.274589937,0.25745758762031107,1.9221295558752982,1.8022031133421774,1.0665443543212605,1.0665443543212605,3.8841348947725054,0.5548764135389294,,,,
